company_name,ticker,cik,form_type,filing_date,accession_number,document_url,ceo_name
Exxon Mobil,XOM,0000034088,10-K,2010-02-26,0001193125-10-042929,https://www.sec.gov/Archives/edgar/data/34088/000119312510042929/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2009-02-27,0001193125-09-040966,https://www.sec.gov/Archives/edgar/data/34088/000119312509040966/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2008-02-28,0001193125-08-041781,https://www.sec.gov/Archives/edgar/data/34088/000119312508041781/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2007-02-28,0001193125-07-042435,https://www.sec.gov/Archives/edgar/data/34088/000119312507042435/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2006-02-28,0001193125-06-040951,https://www.sec.gov/Archives/edgar/data/34088/000119312506040951/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2005-02-28,0001193125-05-038144,https://www.sec.gov/Archives/edgar/data/34088/000119312505038144/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2004-03-15,0001193125-04-041877,https://www.sec.gov/Archives/edgar/data/34088/000119312504041877/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2003-03-26,0000930661-03-001208,https://www.sec.gov/Archives/edgar/data/34088/000093066103001208/d10k.htm,ERROR
Exxon Mobil,XOM,0000034088,10-K,2002-03-27,0000930661-02-000889,https://www.sec.gov/Archives/edgar/data/34088/000093066102000889/d10k.txt,ERROR
Exxon Mobil,XOM,0000034088,10-K,2001-03-28,0000930661-01-000781,https://www.sec.gov/Archives/edgar/data/34088/000093066101000781/0001.txt,ERROR
Exxon Mobil,XOM,0000034088,10-K,2000-03-23,0000930661-00-000656,https://www.sec.gov/Archives/edgar/data/34088/000093066100000656/0000930661-00-000656.txt,ERROR
Exxon Mobil,XOM,0000034088,10-K,1999-03-30,0000930661-99-000626,https://www.sec.gov/Archives/edgar/data/34088/000093066199000626/0000930661-99-000626.txt,ERROR
Exxon Mobil,XOM,0000034088,10-K,1996-03-08,0000930661-96-000138,https://www.sec.gov/Archives/edgar/data/34088/000093066196000138/0000930661-96-000138.txt,ERROR
Exxon Mobil,XOM,0000034088,10-K,1995-03-10,0000950109-95-000647,https://www.sec.gov/Archives/edgar/data/34088/000095010995000647/0000950109-95-000647.txt,ERROR
Exxon Mobil,XOM,0000034088,10-K,1994-03-11,0000950131-94-000308,https://www.sec.gov/Archives/edgar/data/34088/000095013194000308/0000950131-94-000308.txt,ERROR
Berkshire Hathaway,BRKA,NOT FOUND,,,,,
Alphabet,GOOGL,0001652044,10-K,2025-02-05,0001652044-25-000014,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,Sundar Pichai
Alphabet,GOOGL,0001652044,10-K,2024-01-31,0001652044-24-000022,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm,Sundar Pichai
Alphabet,GOOGL,0001652044,10-K,2023-02-03,0001652044-23-000016,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/goog-20221231.htm,Sundar Pichai
Alphabet,GOOGL,0001652044,10-K,2022-02-02,0001652044-22-000019,https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/goog-20211231.htm,Sundar Pichai
Alphabet,GOOGL,0001652044,10-K,2021-02-03,0001652044-21-000010,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm,Sundar Pichai
Alphabet,GOOGL,0001652044,10-K,2020-02-04,0001652044-20-000008,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm,Sundar Pichai
Alphabet,GOOGL,0001652044,10-K,2019-02-05,0001652044-19-000004,https://www.sec.gov/Archives/edgar/data/1652044/000165204419000004/goog10-kq42018.htm,Larry Page
Alphabet,GOOGL,0001652044,10-K,2018-02-06,0001652044-18-000007,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000007/goog10-kq42017.htm,Larry Page
Alphabet,GOOGL,0001652044,10-K,2017-02-03,0001652044-17-000008,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000008/goog10-kq42016.htm,Larry Page
Alphabet,GOOGL,0001652044,10-K,2016-02-11,0001652044-16-000012,https://www.sec.gov/Archives/edgar/data/1652044/000165204416000012/goog10-k2015.htm,Larry Page
McKesson,MCK,0000927653,10-K,2025-05-09,0000927653-25-000036,https://www.sec.gov/Archives/edgar/data/927653/000092765325000036/mck-20250331.htm,Brian S. Tyler
McKesson,MCK,0000927653,10-K,2024-05-08,0000927653-24-000035,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/mck-20240331.htm,Brian S. Tyler
McKesson,MCK,0000927653,10-K,2023-05-09,0000927653-23-000038,https://www.sec.gov/Archives/edgar/data/927653/000092765323000038/mck-20230331.htm,Brian S. Tyler
McKesson,MCK,0000927653,10-K,2022-05-09,0000927653-22-000051,https://www.sec.gov/Archives/edgar/data/927653/000092765322000051/mck-20220331.htm,Brian S. Tyler
McKesson,MCK,0000927653,10-K,2021-05-12,0000927653-21-000039,https://www.sec.gov/Archives/edgar/data/927653/000092765321000039/mck-20210331.htm,Brian S. Tyler
McKesson,MCK,0000927653,10-K,2020-05-22,0000927653-20-000033,https://www.sec.gov/Archives/edgar/data/927653/000092765320000033/mck10k3312020.htm,Brian S. Tyler
McKesson,MCK,0000927653,10-K,2019-05-15,0000927653-19-000009,https://www.sec.gov/Archives/edgar/data/927653/000092765319000009/mck_10kx3312019.htm,Brian S. Tyler
McKesson,MCK,0000927653,10-K,2018-05-24,0000927653-18-000010,https://www.sec.gov/Archives/edgar/data/927653/000092765318000010/mck_10kx3312018.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2017-05-22,0000927653-17-000007,https://www.sec.gov/Archives/edgar/data/927653/000092765317000007/mck_10kx3312017.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2016-05-05,0000927653-16-000020,https://www.sec.gov/Archives/edgar/data/927653/000092765316000020/mck_10kx3312016.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2015-05-12,0001628280-15-004098,https://www.sec.gov/Archives/edgar/data/927653/000162828015004098/mck_10kx3312015.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2014-05-14,0001445305-14-002132,https://www.sec.gov/Archives/edgar/data/927653/000144530514002132/mck_10kx3312014.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2013-05-07,0001561787-13-000010,https://www.sec.gov/Archives/edgar/data/927653/000156178713000010/mck_10kx3312013.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2012-05-02,0001193125-12-204736,https://www.sec.gov/Archives/edgar/data/927653/000119312512204736/d318930d10k.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2011-05-05,0000950123-11-045634,https://www.sec.gov/Archives/edgar/data/927653/000095012311045634/f56549e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2010-05-04,0000950123-10-043581,https://www.sec.gov/Archives/edgar/data/927653/000095012310043581/f54765e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2009-05-05,0000950134-09-009477,https://www.sec.gov/Archives/edgar/data/927653/000095013409009477/f52248e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2008-05-07,0000950149-08-000067,https://www.sec.gov/Archives/edgar/data/927653/000095014908000067/f39986e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2007-05-09,0000950134-07-010894,https://www.sec.gov/Archives/edgar/data/927653/000095013407010894/f29988e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2006-05-16,0000950149-06-000282,https://www.sec.gov/Archives/edgar/data/927653/000095014906000282/f20234e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2005-05-13,0000950134-05-009971,https://www.sec.gov/Archives/edgar/data/927653/000095013405009971/f08078e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2004-06-10,0000950149-04-001115,https://www.sec.gov/Archives/edgar/data/927653/000095014904001115/f99032e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2003-06-06,0000950149-03-001297,https://www.sec.gov/Archives/edgar/data/927653/000095014903001297/f90251e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2002-06-12,0000950149-02-001196,https://www.sec.gov/Archives/edgar/data/927653/000095014902001196/f82011e10vk.htm,John H. Hammergren
McKesson,MCK,0000927653,10-K,2001-06-01,0000950149-01-500834,https://www.sec.gov/Archives/edgar/data/927653/000095014901500834/f72121e10-k.txt,John H. Hammergren
McKesson,MCK,0000927653,10-K,2000-06-13,0000929624-00-000832,https://www.sec.gov/Archives/edgar/data/927653/000092962400000832/0001.txt,ERROR
McKesson,MCK,0000927653,10-K,1997-06-19,0000929624-97-000781,https://www.sec.gov/Archives/edgar/data/927653/000092962497000781/0000929624-97-000781.txt,Mark A. Pulido
McKesson,MCK,0000927653,10-K,1996-06-19,0000898430-96-002749,https://www.sec.gov/Archives/edgar/data/927653/000089843096002749/0000898430-96-002749.txt,Alan Seelenfreund
AmerisourceBergen,ABC,NOT FOUND,,,,,
Costco Wholesale,COST,0000909832,10-K,2025-10-08,0000909832-25-000101,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/cost-20250831.htm,Ron M. Vachris
Costco Wholesale,COST,0000909832,10-K,2024-10-09,0000909832-24-000049,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/cost-20240901.htm,Ron M. Vachris
Costco Wholesale,COST,0000909832,10-K,2023-10-11,0000909832-23-000042,https://www.sec.gov/Archives/edgar/data/909832/000090983223000042/cost-20230903.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2022-10-05,0000909832-22-000021,https://www.sec.gov/Archives/edgar/data/909832/000090983222000021/cost-20220828.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2021-10-06,0000909832-21-000014,https://www.sec.gov/Archives/edgar/data/909832/000090983221000014/cost-20210829.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2020-10-07,0000909832-20-000017,https://www.sec.gov/Archives/edgar/data/909832/000090983220000017/cost-20200830.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2019-10-11,0000909832-19-000019,https://www.sec.gov/Archives/edgar/data/909832/000090983219000019/cost10k9119.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2018-10-26,0000909832-18-000013,https://www.sec.gov/Archives/edgar/data/909832/000090983218000013/cost10k9218.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2017-10-18,0000909832-17-000014,https://www.sec.gov/Archives/edgar/data/909832/000090983217000014/cost10k90317.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2016-10-12,0000909832-16-000032,https://www.sec.gov/Archives/edgar/data/909832/000090983216000032/cost10k82816.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2015-10-14,0000909832-15-000014,https://www.sec.gov/Archives/edgar/data/909832/000090983215000014/cost10k83015.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2014-10-15,0000909832-14-000021,https://www.sec.gov/Archives/edgar/data/909832/000090983214000021/cost10k2014.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2013-10-16,0001445305-13-002422,https://www.sec.gov/Archives/edgar/data/909832/000144530513002422/cost10k2013.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2012-10-19,0001193125-12-428890,https://www.sec.gov/Archives/edgar/data/909832/000119312512428890/d388097d10k.htm,W. Craig Jelinek
Costco Wholesale,COST,0000909832,10-K,2011-10-14,0001193125-11-271844,https://www.sec.gov/Archives/edgar/data/909832/000119312511271844/d203874d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2010-10-18,0001193125-10-230379,https://www.sec.gov/Archives/edgar/data/909832/000119312510230379/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2009-10-16,0001193125-09-208963,https://www.sec.gov/Archives/edgar/data/909832/000119312509208963/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2008-10-16,0001193125-08-211709,https://www.sec.gov/Archives/edgar/data/909832/000119312508211709/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2007-10-25,0001193125-07-225805,https://www.sec.gov/Archives/edgar/data/909832/000119312507225805/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2006-11-17,0001193125-06-238399,https://www.sec.gov/Archives/edgar/data/909832/000119312506238399/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2005-11-10,0001193125-05-223245,https://www.sec.gov/Archives/edgar/data/909832/000119312505223245/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2004-11-12,0001193125-04-195535,https://www.sec.gov/Archives/edgar/data/909832/000119312504195535/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2003-11-21,0001193125-03-085292,https://www.sec.gov/Archives/edgar/data/909832/000119312503085292/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,2002-11-22,0001032210-02-001631,https://www.sec.gov/Archives/edgar/data/909832/000103221002001631/d10k.htm,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,1999-11-24,0000912057-99-007381,https://www.sec.gov/Archives/edgar/data/909832/000091205799007381/0000912057-99-007381.txt,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,1997-11-10,0001047469-97-003493,https://www.sec.gov/Archives/edgar/data/909832/000104746997003493/0001047469-97-003493.txt,James D. Sinegal
Costco Wholesale,COST,0000909832,10-K,1994-11-17,0000912057-94-003945,https://www.sec.gov/Archives/edgar/data/909832/000091205794003945/0000912057-94-003945.txt,James D. Sinegal
Cigna,CI,0001739940,10-K,2025-02-27,0001739940-25-000009,https://www.sec.gov/Archives/edgar/data/1739940/000173994025000009/ci-20241231.htm,David M. Cordani
Cigna,CI,0001739940,10-K,2024-02-29,0001739940-24-000005,https://www.sec.gov/Archives/edgar/data/1739940/000173994024000005/ci-20231231.htm,David M. Cordani
Cigna,CI,0001739940,10-K,2023-02-23,0001739940-23-000008,https://www.sec.gov/Archives/edgar/data/1739940/000173994023000008/ci-20221231.htm,David M. Cordani
Cigna,CI,0001739940,10-K,2022-02-24,0001739940-22-000007,https://www.sec.gov/Archives/edgar/data/1739940/000173994022000007/ci-20211231.htm,David M. Cordani
Cigna,CI,0001739940,10-K,2021-02-25,0001739940-21-000007,https://www.sec.gov/Archives/edgar/data/1739940/000173994021000007/ci-20201231.htm,David M. Cordani
Cigna,CI,0001739940,10-K,2020-02-27,0001739940-20-000006,https://www.sec.gov/Archives/edgar/data/1739940/000173994020000006/ci-20191231.htm,David M. Cordani
Cigna,CI,0001739940,10-K,2019-02-28,0001047469-19-000792,https://www.sec.gov/Archives/edgar/data/1739940/000104746919000792/a2237767z10-k.htm,David M. Cordani
AT&T,T,0000732717,10-K,2025-02-12,0000732717-25-000013,https://www.sec.gov/Archives/edgar/data/732717/000073271725000013/t-20241231.htm,John T. Stankey
AT&T,T,0000732717,10-K,2024-02-23,0000732717-24-000009,https://www.sec.gov/Archives/edgar/data/732717/000073271724000009/t-20231231.htm,John T. Stankey
AT&T,T,0000732717,10-K,2023-02-13,0000732717-23-000011,https://www.sec.gov/Archives/edgar/data/732717/000073271723000011/t-20221231.htm,John T. Stankey
AT&T,T,0000732717,10-K,2022-02-16,0000732717-22-000015,https://www.sec.gov/Archives/edgar/data/732717/000073271722000015/t-20211231.htm,John T. Stankey
AT&T,T,0000732717,10-K,2021-02-25,0000732717-21-000012,https://www.sec.gov/Archives/edgar/data/732717/000073271721000012/t-20201231.htm,John T. Stankey
AT&T,T,0000732717,10-K,2020-02-20,0001562762-20-000064,https://www.sec.gov/Archives/edgar/data/732717/000156276220000064/t-20191231.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2019-02-20,0001193125-19-045608,https://www.sec.gov/Archives/edgar/data/732717/000119312519045608/d705958d10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2018-02-20,0000732717-18-000009,https://www.sec.gov/Archives/edgar/data/732717/000073271718000009/ye17_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2017-02-17,0000732717-17-000021,https://www.sec.gov/Archives/edgar/data/732717/000073271717000021/ye16_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2016-02-18,0000732717-16-000147,https://www.sec.gov/Archives/edgar/data/732717/000073271716000147/ye15_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2015-02-20,0000732717-15-000016,https://www.sec.gov/Archives/edgar/data/732717/000073271715000016/ye14_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2014-02-21,0000732717-14-000010,https://www.sec.gov/Archives/edgar/data/732717/000073271714000010/ye13_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2013-02-22,0000732717-13-000017,https://www.sec.gov/Archives/edgar/data/732717/000073271713000017/ye12_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2012-02-24,0000732717-12-000025,https://www.sec.gov/Archives/edgar/data/732717/000073271712000025/ye11_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2011-03-01,0000732717-11-000014,https://www.sec.gov/Archives/edgar/data/732717/000073271711000014/ye10_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2010-02-25,0000732717-10-000013,https://www.sec.gov/Archives/edgar/data/732717/000073271710000013/ye09_10k.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2009-02-25,0000732717-09-000007,https://www.sec.gov/Archives/edgar/data/732717/000073271709000007/ye10k08.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2008-02-27,0000732717-08-000012,https://www.sec.gov/Archives/edgar/data/732717/000073271708000012/ye10k07.htm,Randall L. Stephenson
AT&T,T,0000732717,10-K,2007-02-26,0000732717-07-000015,https://www.sec.gov/Archives/edgar/data/732717/000073271707000015/att10_k.htm,Edward E. Whitacre Jr.
AT&T,T,0000732717,10-K,2006-03-01,0000732717-06-000008,https://www.sec.gov/Archives/edgar/data/732717/000073271706000008/form10k2005.htm,Edward E. Whitacre Jr.
AT&T,T,0000732717,10-K,2005-03-11,0000732717-05-000176,https://www.sec.gov/Archives/edgar/data/732717/000073271705000176/form10k.htm,Edward E. Whitacre Jr.
AT&T,T,0000732717,10-K,2004-03-11,0000732717-04-000205,https://www.sec.gov/Archives/edgar/data/732717/000073271704000205/sbc10k.htm,Edward E. Whitacre Jr.
AT&T,T,0000732717,10-K,2003-03-14,0000732717-03-000210,https://www.sec.gov/Archives/edgar/data/732717/000073271703000210/sbc10k.htm,Edward E. Whitacre Jr.
AT&T,T,0000732717,10-K,2002-02-28,0000732717-02-000013,https://www.sec.gov/Archives/edgar/data/732717/000073271702000013/form10k.htm,"Edward E. Whitacre, Jr."
AT&T,T,0000732717,10-K,2001-03-12,0000732717-01-000019,https://www.sec.gov/Archives/edgar/data/732717/000073271701000019/0001.htm,"Edward E. Whitacre, Jr."
AT&T,T,0000732717,10-K,2000-03-10,0000732717-00-000018,https://www.sec.gov/Archives/edgar/data/732717/000073271700000018/0000732717-00-000018.txt,"Edward E. Whitacre, Jr."
AT&T,T,0000732717,10-K,1999-03-12,0000732717-99-000007,https://www.sec.gov/Archives/edgar/data/732717/000073271799000007/0000732717-99-000007.txt,"Edward E. Whitacre, Jr."
AT&T,T,0000732717,10-K,1994-03-18,0000732717-94-000005,https://www.sec.gov/Archives/edgar/data/732717/000073271794000005/0000732717-94-000005.txt,Edward E. Whitacre Jr.
Microsoft,MSFT,0000789019,10-K,2025-07-30,0000950170-25-100235,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,Satya Nadella
Microsoft,MSFT,0000789019,10-K,2024-07-30,0000950170-24-087843,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/msft-20240630.htm,Satya Nadella
Microsoft,MSFT,0000789019,10-K,2023-07-27,0000950170-23-035122,https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/msft-20230630.htm,Satya Nadella
Microsoft,MSFT,0000789019,10-K,2022-07-28,0001564590-22-026876,https://www.sec.gov/Archives/edgar/data/789019/000156459022026876/msft-10k_20220630.htm,Satya Nadella
Microsoft,MSFT,0000789019,10-K,2021-07-29,0001564590-21-039151,https://www.sec.gov/Archives/edgar/data/789019/000156459021039151/msft-10k_20210630.htm,Satya Nadella
